time,throughput,speed,latitude,longtitu
2023-04-13 14:08:22 CDT,108.0,16.56727424068,44.8362732,-93.7883687
2023-04-13 14:08:23 CDT,123.0,18.80875522888,44.8363185,-93.7881751
2023-04-13 14:08:24 CDT,109.0,18.80875522888,44.8363185,-93.7881751
2023-04-13 14:08:25 CDT,88.0,22.28422179868,44.8363691,-93.7879548
2023-04-13 14:08:26 CDT,88.0,22.28422179868,44.8363691,-93.7879548
2023-04-13 14:08:27 CDT,95.7,26.59942893366,44.8364046,-93.787682
2023-04-13 14:08:28 CDT,99.1,26.59942893366,44.8364046,-93.787682
2023-04-13 14:08:29 CDT,80.8,30.072070248240003,44.8364269,-93.7873549
2023-04-13 14:08:30 CDT,90.3,30.072070248240003,44.8364269,-93.7873549
2023-04-13 14:08:31 CDT,92.1,32.55165448545,44.8364447,-93.7869915
2023-04-13 14:08:32 CDT,98.7,32.55165448545,44.8364447,-93.7869915
2023-04-13 14:08:33 CDT,94.6,34.483588834920006,44.83646,-93.7866052
2023-04-13 14:08:34 CDT,92.4,34.483588834920006,44.83646,-93.7866052
2023-04-13 14:08:35 CDT,90.9,35.26536804776,44.8364657,-93.7862041
2023-04-13 14:08:36 CDT,94.0,35.26536804776,44.8364657,-93.7862041
2023-04-13 14:08:37 CDT,98.0,34.7721250147,44.8364635,-93.7858011
2023-04-13 14:08:38 CDT,97.7,34.7721250147,44.8364635,-93.7858011
2023-04-13 14:08:39 CDT,71.3,33.229526716820004,44.83646,-93.7854135
2023-04-13 14:08:40 CDT,95.0,33.229526716820004,44.83646,-93.7854135
2023-04-13 14:08:41 CDT,101.0,32.52555275106,44.8364571,-93.7850451
2023-04-13 14:08:42 CDT,97.5,32.52555275106,44.8364571,-93.7850451
2023-04-13 14:08:43 CDT,98.5,32.256831385800005,44.836454,-93.7846804
2023-04-13 14:08:44 CDT,108.0,32.256831385800005,44.836454,-93.7846804
2023-04-13 14:08:45 CDT,113.0,31.817480711220004,44.8364517,-93.7843177
2023-04-13 14:08:46 CDT,117.0,31.817480711220004,44.8364517,-93.7843177
2023-04-13 14:08:47 CDT,96.4,33.325918698360006,44.8364538,-93.7839523
2023-04-13 14:08:48 CDT,85.4,33.325918698360006,44.8364538,-93.7839523
2023-04-13 14:08:49 CDT,80.9,35.07884751668001,44.8364519,-93.7835648
2023-04-13 14:08:50 CDT,96.8,35.07884751668001,44.8364519,-93.7835648
2023-04-13 14:08:51 CDT,103.0,36.5283130546,44.8364483,-93.7831552
2023-04-13 14:08:52 CDT,88.8,36.5283130546,44.8364483,-93.7831552
2023-04-13 14:08:53 CDT,89.6,37.4680403639,44.8364447,-93.782732
