Bitrate,Time
46.9,2023-04-27 10:56:11 CDT
34.5,2023-04-27 10:56:12 CDT
18.9,2023-04-27 10:56:13 CDT
17.3,2023-04-27 10:56:14 CDT
20.2,2023-04-27 10:56:15 CDT
12.8,2023-04-27 10:56:16 CDT
13.8,2023-04-27 10:56:17 CDT
12.3,2023-04-27 10:56:18 CDT
17.9,2023-04-27 10:56:19 CDT
19.5,2023-04-27 10:56:20 CDT
12.0,2023-04-27 10:56:21 CDT
17.9,2023-04-27 10:56:22 CDT
23.4,2023-04-27 10:56:23 CDT
27.0,2023-04-27 10:56:24 CDT
21.3,2023-04-27 10:56:25 CDT
26.0,2023-04-27 10:56:26 CDT
27.0,2023-04-27 10:56:27 CDT
31.2,2023-04-27 10:56:28 CDT
30.0,2023-04-27 10:56:29 CDT
25.4,2023-04-27 10:56:30 CDT
20.0,2023-04-27 10:56:31 CDT
22.5,2023-04-27 10:56:32 CDT
23.6,2023-04-27 10:56:33 CDT
21.9,2023-04-27 10:56:34 CDT
23.1,2023-04-27 10:56:35 CDT
24.5,2023-04-27 10:56:36 CDT
27.1,2023-04-27 10:56:37 CDT
21.3,2023-04-27 10:56:38 CDT
18.3,2023-04-27 10:56:39 CDT
19.5,2023-04-27 10:56:40 CDT
29.0,2023-04-27 10:56:41 CDT
39.9,2023-04-27 10:56:42 CDT
47.5,2023-04-27 10:56:43 CDT
52.6,2023-04-27 10:56:44 CDT
58.4,2023-04-27 10:56:45 CDT
73.3,2023-04-27 10:56:46 CDT
85.2,2023-04-27 10:56:47 CDT
126.0,2023-04-27 10:56:48 CDT
123.0,2023-04-27 10:56:49 CDT
130.0,2023-04-27 10:56:50 CDT
116.0,2023-04-27 10:56:51 CDT
138.0,2023-04-27 10:56:52 CDT
125.0,2023-04-27 10:56:53 CDT
144.0,2023-04-27 10:56:54 CDT
67.7,2023-04-27 10:56:55 CDT
50.3,2023-04-27 10:56:56 CDT
69.2,2023-04-27 10:56:57 CDT
83.5,2023-04-27 10:56:58 CDT
83.2,2023-04-27 10:56:59 CDT
70.2,2023-04-27 10:57:00 CDT
80.6,2023-04-27 10:57:01 CDT
88.2,2023-04-27 10:57:02 CDT
79.1,2023-04-27 10:57:03 CDT
81.6,2023-04-27 10:57:04 CDT
55.3,2023-04-27 10:57:05 CDT
82.8,2023-04-27 10:57:06 CDT
84.1,2023-04-27 10:57:07 CDT
80.5,2023-04-27 10:57:08 CDT
77.2,2023-04-27 10:57:09 CDT
40.0,2023-04-27 10:57:10 CDT
61.2,2023-04-27 10:57:11 CDT
59.2,2023-04-27 10:57:12 CDT
85.9,2023-04-27 10:57:13 CDT
77.5,2023-04-27 10:57:14 CDT
69.3,2023-04-27 10:57:15 CDT
68.9,2023-04-27 10:57:16 CDT
60.5,2023-04-27 10:57:17 CDT
75.6,2023-04-27 10:57:18 CDT
67.3,2023-04-27 10:57:19 CDT
58.3,2023-04-27 10:57:20 CDT
76.5,2023-04-27 10:57:21 CDT
71.1,2023-04-27 10:57:22 CDT
64.2,2023-04-27 10:57:23 CDT
47.8,2023-04-27 10:57:24 CDT
30.2,2023-04-27 10:57:25 CDT
40.4,2023-04-27 10:57:26 CDT
28.9,2023-04-27 10:57:27 CDT
31.0,2023-04-27 10:57:28 CDT
28.3,2023-04-27 10:57:29 CDT
37.2,2023-04-27 10:57:30 CDT
34.4,2023-04-27 10:57:31 CDT
36.2,2023-04-27 10:57:32 CDT
40.9,2023-04-27 10:57:33 CDT
38.1,2023-04-27 10:57:34 CDT
33.8,2023-04-27 10:57:35 CDT
32.4,2023-04-27 10:57:36 CDT
27.3,2023-04-27 10:57:37 CDT
33.4,2023-04-27 10:57:38 CDT
22.6,2023-04-27 10:57:39 CDT
0.0,2023-04-27 10:57:40 CDT
0.0,2023-04-27 10:57:41 CDT
17.0,2023-04-27 10:57:42 CDT
37.0,2023-04-27 10:57:43 CDT
71.6,2023-04-27 10:57:44 CDT
76.9,2023-04-27 10:57:45 CDT
53.6,2023-04-27 10:57:46 CDT
43.1,2023-04-27 10:57:47 CDT
64.7,2023-04-27 10:57:48 CDT
70.4,2023-04-27 10:57:49 CDT
64.8,2023-04-27 10:57:50 CDT
57.6,2023-04-27 10:57:51 CDT
64.6,2023-04-27 10:57:52 CDT
36.3,2023-04-27 10:57:53 CDT
37.0,2023-04-27 10:57:54 CDT
32.5,2023-04-27 10:57:55 CDT
18.4,2023-04-27 10:57:56 CDT
26.3,2023-04-27 10:57:57 CDT
22.0,2023-04-27 10:57:58 CDT
13.8,2023-04-27 10:57:59 CDT
19.4,2023-04-27 10:58:00 CDT
22.6,2023-04-27 10:58:01 CDT
22.2,2023-04-27 10:58:02 CDT
28.0,2023-04-27 10:58:03 CDT
11.5,2023-04-27 10:58:04 CDT
26.5,2023-04-27 10:58:05 CDT
23.4,2023-04-27 10:58:06 CDT
26.4,2023-04-27 10:58:07 CDT
2.28,2023-04-27 10:58:08 CDT
21.4,2023-04-27 10:58:09 CDT
25.3,2023-04-27 10:58:10 CDT
24.8,2023-04-27 10:58:11 CDT
17.5,2023-04-27 10:58:12 CDT
18.0,2023-04-27 10:58:13 CDT
14.0,2023-04-27 10:58:14 CDT
8.91,2023-04-27 10:58:15 CDT
6.52,2023-04-27 10:58:16 CDT
8.82,2023-04-27 10:58:17 CDT
9.15,2023-04-27 10:58:18 CDT
8.87,2023-04-27 10:58:19 CDT
8.48,2023-04-27 10:58:20 CDT
12.8,2023-04-27 10:58:21 CDT
10.4,2023-04-27 10:58:22 CDT
5.41,2023-04-27 10:58:23 CDT
7.45,2023-04-27 10:58:24 CDT
7.54,2023-04-27 10:58:25 CDT
14.3,2023-04-27 10:58:26 CDT
17.3,2023-04-27 10:58:27 CDT
16.8,2023-04-27 10:58:28 CDT
18.6,2023-04-27 10:58:29 CDT
21.2,2023-04-27 10:58:30 CDT
27.1,2023-04-27 10:58:31 CDT
33.4,2023-04-27 10:58:32 CDT
37.6,2023-04-27 10:58:33 CDT
48.6,2023-04-27 10:58:34 CDT
66.9,2023-04-27 10:58:35 CDT
52.8,2023-04-27 10:58:36 CDT
93.0,2023-04-27 10:58:37 CDT
84.8,2023-04-27 10:58:38 CDT
56.6,2023-04-27 10:58:39 CDT
44.1,2023-04-27 10:58:40 CDT
39.7,2023-04-27 10:58:41 CDT
30.8,2023-04-27 10:58:42 CDT
10.5,2023-04-27 10:58:43 CDT
9.71,2023-04-27 10:58:44 CDT
10.6,2023-04-27 10:58:45 CDT
13.2,2023-04-27 10:58:46 CDT
10.9,2023-04-27 10:58:47 CDT
7.72,2023-04-27 10:58:48 CDT
9.47,2023-04-27 10:58:49 CDT
15.1,2023-04-27 10:58:50 CDT
11.4,2023-04-27 10:58:51 CDT
8.38,2023-04-27 10:58:52 CDT
10.1,2023-04-27 10:58:53 CDT
12.7,2023-04-27 10:58:54 CDT
11.4,2023-04-27 10:58:55 CDT
17.5,2023-04-27 10:58:56 CDT
15.0,2023-04-27 10:58:57 CDT
10.3,2023-04-27 10:58:58 CDT
22.6,2023-04-27 10:58:59 CDT
25.3,2023-04-27 10:59:00 CDT
30.1,2023-04-27 10:59:01 CDT
33.2,2023-04-27 10:59:02 CDT
34.8,2023-04-27 10:59:03 CDT
26.4,2023-04-27 10:59:04 CDT
38.5,2023-04-27 10:59:05 CDT
40.9,2023-04-27 10:59:06 CDT
36.9,2023-04-27 10:59:07 CDT
33.5,2023-04-27 10:59:08 CDT
27.4,2023-04-27 10:59:09 CDT
27.9,2023-04-27 10:59:10 CDT
22.7,2023-04-27 10:59:11 CDT
12.4,2023-04-27 10:59:12 CDT
13.8,2023-04-27 10:59:13 CDT
15.3,2023-04-27 10:59:14 CDT
11.5,2023-04-27 10:59:15 CDT
9.23,2023-04-27 10:59:16 CDT
13.0,2023-04-27 10:59:17 CDT
16.0,2023-04-27 10:59:18 CDT
11.7,2023-04-27 10:59:19 CDT
13.2,2023-04-27 10:59:20 CDT
18.6,2023-04-27 10:59:21 CDT
14.8,2023-04-27 10:59:22 CDT
8.84,2023-04-27 10:59:23 CDT
9.44,2023-04-27 10:59:24 CDT
0.992,2023-04-27 10:59:25 CDT
0.0,2023-04-27 10:59:26 CDT
0.0,2023-04-27 10:59:27 CDT
0.0,2023-04-27 10:59:28 CDT
0.116,2023-04-27 10:59:29 CDT
6.72,2023-04-27 10:59:30 CDT
6.54,2023-04-27 10:59:31 CDT
5.49,2023-04-27 10:59:32 CDT
5.31,2023-04-27 10:59:33 CDT
5.13,2023-04-27 10:59:34 CDT
7.7,2023-04-27 10:59:35 CDT
10.6,2023-04-27 10:59:36 CDT
11.4,2023-04-27 10:59:37 CDT
10.8,2023-04-27 10:59:38 CDT
7.28,2023-04-27 10:59:39 CDT
10.5,2023-04-27 10:59:40 CDT
19.4,2023-04-27 10:59:41 CDT
27.6,2023-04-27 10:59:42 CDT
36.1,2023-04-27 10:59:43 CDT
41.2,2023-04-27 10:59:44 CDT
46.1,2023-04-27 10:59:45 CDT
52.4,2023-04-27 10:59:46 CDT
33.9,2023-04-27 10:59:47 CDT
33.1,2023-04-27 10:59:48 CDT
26.2,2023-04-27 10:59:49 CDT
24.6,2023-04-27 10:59:50 CDT
25.2,2023-04-27 10:59:51 CDT
2.36,2023-04-27 10:59:52 CDT
0.0,2023-04-27 10:59:53 CDT
8.64,2023-04-27 10:59:54 CDT
17.6,2023-04-27 10:59:55 CDT
23.4,2023-04-27 10:59:56 CDT
27.6,2023-04-27 10:59:57 CDT
34.2,2023-04-27 10:59:58 CDT
38.6,2023-04-27 10:59:59 CDT
44.2,2023-04-27 11:00:00 CDT
52.4,2023-04-27 11:00:01 CDT
66.4,2023-04-27 11:00:02 CDT
89.7,2023-04-27 11:00:03 CDT
121.0,2023-04-27 11:00:04 CDT
119.0,2023-04-27 11:00:05 CDT
125.0,2023-04-27 11:00:06 CDT
124.0,2023-04-27 11:00:07 CDT
128.0,2023-04-27 11:00:08 CDT
130.0,2023-04-27 11:00:09 CDT
54.1,2023-04-27 11:00:10 CDT
40.3,2023-04-27 11:00:11 CDT
24.3,2023-04-27 11:00:12 CDT
25.7,2023-04-27 11:00:13 CDT
13.7,2023-04-27 11:00:14 CDT
11.4,2023-04-27 11:00:15 CDT
9.48,2023-04-27 11:00:16 CDT
5.9,2023-04-27 11:00:17 CDT
9.71,2023-04-27 11:00:18 CDT
10.3,2023-04-27 11:00:19 CDT
9.24,2023-04-27 11:00:20 CDT
10.4,2023-04-27 11:00:21 CDT
11.2,2023-04-27 11:00:22 CDT
11.2,2023-04-27 11:00:23 CDT
5.98,2023-04-27 11:00:24 CDT
8.46,2023-04-27 11:00:25 CDT
14.6,2023-04-27 11:00:26 CDT
18.7,2023-04-27 11:00:27 CDT
26.5,2023-04-27 11:00:28 CDT
24.1,2023-04-27 11:00:29 CDT
29.1,2023-04-27 11:00:30 CDT
29.8,2023-04-27 11:00:31 CDT
17.0,2023-04-27 11:00:32 CDT
19.8,2023-04-27 11:00:33 CDT
21.9,2023-04-27 11:00:34 CDT
30.9,2023-04-27 11:00:35 CDT
28.6,2023-04-27 11:00:36 CDT
14.8,2023-04-27 11:00:37 CDT
18.5,2023-04-27 11:00:38 CDT
23.8,2023-04-27 11:00:39 CDT
20.4,2023-04-27 11:00:40 CDT
34.0,2023-04-27 11:00:41 CDT
35.9,2023-04-27 11:00:42 CDT
27.0,2023-04-27 11:00:43 CDT
31.4,2023-04-27 11:00:44 CDT
44.5,2023-04-27 11:00:45 CDT
48.1,2023-04-27 11:00:46 CDT
48.8,2023-04-27 11:00:47 CDT
38.0,2023-04-27 11:00:48 CDT
8.24,2023-04-27 11:00:49 CDT
34.2,2023-04-27 11:00:50 CDT
43.2,2023-04-27 11:00:51 CDT
52.5,2023-04-27 11:00:52 CDT
58.9,2023-04-27 11:00:53 CDT
69.5,2023-04-27 11:00:54 CDT
32.1,2023-04-27 11:00:55 CDT
9.9,2023-04-27 11:00:56 CDT
33.6,2023-04-27 11:00:57 CDT
35.9,2023-04-27 11:00:58 CDT
37.7,2023-04-27 11:00:59 CDT
29.3,2023-04-27 11:01:00 CDT
38.6,2023-04-27 11:01:01 CDT
20.5,2023-04-27 11:01:02 CDT
24.4,2023-04-27 11:01:03 CDT
26.8,2023-04-27 11:01:04 CDT
24.2,2023-04-27 11:01:05 CDT
